,value,location,sample date,measure
50106,"0,087",Sakda,11-May-06,Atrazine
50107,"0,065",Sakda,11-May-06,Simazine
50108,"0,118",Sakda,11-May-06,Alachlor
50109,"0,014",Sakda,11-May-06,Metolachlor
50110,"0,009",Sakda,11-May-06,Heptachlor
50111,"0,046",Sakda,11-May-06,"p,p-DDT"
50112,"0,025",Sakda,11-May-06,"p,p-DDD"
50113,"0,024",Sakda,11-May-06,"p,p-DDE"
50114,"0,028",Sakda,11-May-06,beta-Hexaxchlorocyclohexane
50115,"0,01",Sakda,11-May-06,gamma-Hexachlorocyclohexane
50116,"0,014",Sakda,11-May-06,Dieldrin
50117,"0,054",Sakda,11-May-06,Endrin
50118,"2,06",Sakda,11-May-06,Macrozoobenthos
50119,21,Boonsri,25-May-06,Water temperature
50120,8,Boonsri,25-May-06,Dissolved oxygen
50121,"90,5",Boonsri,25-May-06,Oxygen saturation
50122,"85,4",Boonsri,25-May-06,Total hardness
50123,"164,7",Boonsri,25-May-06,Bicarbonates
50124,200,Boonsri,25-May-06,Total dissolved salts
50125,"0,268",Boonsri,25-May-06,Ammonium
50126,"0,03",Boonsri,25-May-06,Nitrites
50127,"0,746",Boonsri,25-May-06,Nitrates
50128,"0,073",Boonsri,25-May-06,Orthophosphate-phosphorus
50129,"0,081",Boonsri,25-May-06,Total phosphorus
50130,"8,022",Boonsri,25-May-06,Silica (SiO2)
50131,14,Boonsri,25-May-06,Sodium
50132,3,Boonsri,25-May-06,Potassium
50133,"46,5",Boonsri,25-May-06,Calcium
50134,"8,7",Boonsri,25-May-06,Magnesium
50135,"17,6",Boonsri,25-May-06,Chlorides
50136,"25,3",Boonsri,25-May-06,Sulphates
50137,"0,239",Boonsri,25-May-06,Iron
50138,"0,054",Boonsri,25-May-06,Manganese
50139,61,Boonsri,25-May-06,Zinc
50140,"3,032",Boonsri,25-May-06,Copper
50141,"0,527",Boonsri,25-May-06,Chromium
50142,"7,988",Boonsri,25-May-06,Lead
50143,"5,331",Boonsri,25-May-06,Cadmium
50144,"0,037",Boonsri,25-May-06,Mercury
50145,"1,443",Boonsri,25-May-06,Nickel
50146,"2,8",Boonsri,25-May-06,Biochemical Oxygen
50147,"8,6",Boonsri,25-May-06,Chemical Oxygen Demand (Cr)
50148,"4,1",Boonsri,25-May-06,Chemical Oxygen Demand (Mn)
50149,"0,071",Boonsri,25-May-06,Anionic active surfactants
50150,"0,363",Boonsri,25-May-06,Atrazine
50151,"0,209",Boonsri,25-May-06,Simazine
50152,"0,099",Boonsri,25-May-06,Alachlor
50153,"0,275",Boonsri,25-May-06,Metolachlor
50154,"0,013",Boonsri,25-May-06,Heptachlor
50155,"0,033",Boonsri,25-May-06,Endosulfan (alpha)
50156,"0,248",Boonsri,25-May-06,"p,p-DDT"
50157,"0,045",Boonsri,25-May-06,"p,p-DDD"
50158,"0,037",Boonsri,25-May-06,alpha-Hexachlorocyclohexane
50159,"0,097",Boonsri,25-May-06,Dieldrin
50160,2,Boonsri,25-May-06,Macrozoobenthos
50161,"0,54",Boonsri,25-May-06,Total coliforms
50162,"0,061",Boonsri,25-May-06,Fecal coliforms
50163,"0,061",Boonsri,25-May-06,Fecal streptococci 
50164,21,Boonsri,25-May-06,Water temperature
50165,"7,9",Boonsri,25-May-06,Dissolved oxygen
50166,"89,4",Boonsri,25-May-06,Oxygen saturation
50167,"87,3",Boonsri,25-May-06,Total hardness
50168,"170,8",Boonsri,25-May-06,Bicarbonates
50169,201,Boonsri,25-May-06,Total dissolved salts
50170,"0,17",Boonsri,25-May-06,Ammonium
50171,"0,024",Boonsri,25-May-06,Nitrites
50172,"0,655",Boonsri,25-May-06,Nitrates
50173,"0,05",Boonsri,25-May-06,Orthophosphate-phosphorus
50174,"0,062",Boonsri,25-May-06,Total phosphorus
50175,"6,33",Boonsri,25-May-06,Silica (SiO2)
50176,14,Boonsri,25-May-06,Sodium
50177,2,Boonsri,25-May-06,Potassium
50178,"48,1",Boonsri,25-May-06,Calcium
50179,"8,7",Boonsri,25-May-06,Magnesium
50180,"18,7",Boonsri,25-May-06,Chlorides
50181,"21,7",Boonsri,25-May-06,Sulphates
50182,"0,276",Boonsri,25-May-06,Iron
50183,"0,055",Boonsri,25-May-06,Manganese
50184,"0,049",Boonsri,25-May-06,Manganese
50185,38,Boonsri,25-May-06,Zinc
50186,"4,625",Boonsri,25-May-06,Copper
50187,"0,644",Boonsri,25-May-06,Chromium
50188,"8,688",Boonsri,25-May-06,Lead
50189,"4,211",Boonsri,25-May-06,Cadmium
50190,"0,029",Boonsri,25-May-06,Mercury
50191,"1,655",Boonsri,25-May-06,Nickel
50192,"2,4",Boonsri,25-May-06,Biochemical Oxygen
50193,"9,6",Boonsri,25-May-06,Chemical Oxygen Demand (Cr)
50194,"4,6",Boonsri,25-May-06,Chemical Oxygen Demand (Mn)
50195,"0,058",Boonsri,25-May-06,Anionic active surfactants
50196,"0,114",Boonsri,25-May-06,Atrazine
50197,"0,062",Boonsri,25-May-06,Simazine
50198,"0,243",Boonsri,25-May-06,Alachlor
50199,"0,016",Boonsri,25-May-06,Metolachlor
50200,"0,029",Boonsri,25-May-06,Endosulfan (alpha)
50201,"0,084",Boonsri,25-May-06,"p,p-DDT"
50202,"0,011",Boonsri,25-May-06,"p,p-DDD"
50203,"0,01",Boonsri,25-May-06,"p,p-DDE"
50204,"0,01",Boonsri,25-May-06,alpha-Hexachlorocyclohexane
50205,"0,05",Boonsri,25-May-06,Dieldrin
50206,"0,09",Boonsri,25-May-06,Endrin
50207,"1,9",Boonsri,25-May-06,Macrozoobenthos
50208,"0,24",Boonsri,25-May-06,Total coliforms
50209,"0,06",Boonsri,25-May-06,Fecal coliforms
50210,"0,004",Boonsri,25-May-06,Fecal streptococci 
50211,21,Boonsri,25-May-06,Water temperature
50212,"7,9",Boonsri,25-May-06,Dissolved oxygen
50213,"89,4",Boonsri,25-May-06,Oxygen saturation
50214,"85,4",Boonsri,25-May-06,Total hardness
50215,"164,7",Boonsri,25-May-06,Bicarbonates
50216,200,Boonsri,25-May-06,Total dissolved salts
50217,"0,027",Boonsri,25-May-06,Ammonium
50218,"0,027",Boonsri,25-May-06,Nitrites
50219,"0,7",Boonsri,25-May-06,Nitrates
50220,"0,064",Boonsri,25-May-06,Orthophosphate-phosphorus
50221,"0,077",Boonsri,25-May-06,Total phosphorus
50222,"8,83",Boonsri,25-May-06,Silica (SiO2)
50223,14,Boonsri,25-May-06,Sodium
50224,3,Boonsri,25-May-06,Potassium
50225,"44,9",Boonsri,25-May-06,Calcium
50226,"9,7",Boonsri,25-May-06,Magnesium
50227,"18,2",Boonsri,25-May-06,Chlorides
50228,"24,4",Boonsri,25-May-06,Sulphates
50229,"0,106",Boonsri,25-May-06,Iron
50230,"0,028",Boonsri,25-May-06,Manganese
50231,37,Boonsri,25-May-06,Zinc
50232,"3,941",Boonsri,25-May-06,Copper
50233,"0,567",Boonsri,25-May-06,Chromium
50234,"3,156",Boonsri,25-May-06,Lead
50235,"2,315",Boonsri,25-May-06,Cadmium
50236,"0,03",Boonsri,25-May-06,Mercury
50237,"1,07",Boonsri,25-May-06,Nickel
50238,"2,4",Boonsri,25-May-06,Biochemical Oxygen
50239,"9,1",Boonsri,25-May-06,Chemical Oxygen Demand (Cr)
50240,"4,3",Boonsri,25-May-06,Chemical Oxygen Demand (Mn)
50241,"0,065",Boonsri,25-May-06,Anionic active surfactants
50242,"0,094",Boonsri,25-May-06,Atrazine
50243,"0,072",Boonsri,25-May-06,Simazine
50244,"0,423",Boonsri,25-May-06,Alachlor
50245,"0,028",Boonsri,25-May-06,Metolachlor
50246,"0,085",Boonsri,25-May-06,"p,p-DDT"
50247,"0,021",Boonsri,25-May-06,"p,p-DDD"
50248,"0,017",Boonsri,25-May-06,"p,p-DDE"
50249,"0,032",Boonsri,25-May-06,alpha-Hexachlorocyclohexane
50250,"0,03",Boonsri,25-May-06,gamma-Hexachlorocyclohexane
50251,"0,047",Boonsri,25-May-06,Dieldrin
50252,2,Boonsri,25-May-06,Macrozoobenthos
50253,"0,45",Boonsri,25-May-06,Total coliforms
50254,"0,04",Boonsri,25-May-06,Fecal coliforms
50255,"0,002",Boonsri,25-May-06,Fecal streptococci 
50256,15,Chai,25-May-06,Water temperature
50257,"9,8",Chai,25-May-06,Dissolved oxygen
50258,"97,7",Chai,25-May-06,Oxygen saturation
50259,133,Chai,25-May-06,Total hardness
50260,"194,6",Chai,25-May-06,Bicarbonates
50261,258,Chai,25-May-06,Total dissolved salts
50262,"0,036",Chai,25-May-06,Ammonium
50263,"0,014",Chai,25-May-06,Nitrites
50264,"0,5",Chai,25-May-06,Nitrates
50265,"0,66",Chai,25-May-06,Total nitrogen
50266,"0,027",Chai,25-May-06,Orthophosphate-phosphorus
50267,"0,044",Chai,25-May-06,Total phosphorus
50268,"17,8",Chai,25-May-06,Calcium
50269,"22,6",Chai,25-May-06,Magnesium
50270,27,Chai,25-May-06,Chlorides
50271,"37,7",Chai,25-May-06,Sulphates
50272,"2,1",Chai,25-May-06,Biochemical Oxygen
50273,"3,3",Chai,25-May-06,Chemical Oxygen Demand (Mn)
50274,"0,0768",Chai,25-May-06,Anionic active surfactants
50275,"21,176",Chai,25-May-06,Petroleum hydrocarbons
50276,"1,97",Chai,25-May-06,Macrozoobenthos
50277,15,Chai,25-May-06,Water temperature
50278,"9,5",Chai,25-May-06,Dissolved oxygen
50279,"94,7",Chai,25-May-06,Oxygen saturation
50280,133,Chai,25-May-06,Total hardness
50281,"194,6",Chai,25-May-06,Bicarbonates
50282,259,Chai,25-May-06,Total dissolved salts
50283,"0,02",Chai,25-May-06,Ammonium
50284,"0,015",Chai,25-May-06,Nitrites
50285,"0,552",Chai,25-May-06,Nitrates
50286,"0,696",Chai,25-May-06,Total nitrogen
50287,"0,015",Chai,25-May-06,Orthophosphate-phosphorus
50288,"0,041",Chai,25-May-06,Total phosphorus
50289,"57,8",Chai,25-May-06,Calcium
50290,"22,6",Chai,25-May-06,Magnesium
50291,"33,8",Chai,25-May-06,Chlorides
50292,"36,2",Chai,25-May-06,Sulphates
50293,"2,9",Chai,25-May-06,Biochemical Oxygen
50294,"3,7",Chai,25-May-06,Chemical Oxygen Demand (Mn)
50295,"0,0767",Chai,25-May-06,Anionic active surfactants
50296,"1,95",Chai,25-May-06,Macrozoobenthos
50297,15,Chai,25-May-06,Water temperature
50298,"9,1",Chai,25-May-06,Dissolved oxygen
50299,"90,7",Chai,25-May-06,Oxygen saturation
50300,133,Chai,25-May-06,Total hardness
50301,"194,6",Chai,25-May-06,Bicarbonates
50302,260,Chai,25-May-06,Total dissolved salts
50303,"0,213",Chai,25-May-06,Ammonium
50304,"0,018",Chai,25-May-06,Nitrites
50305,"0,693",Chai,25-May-06,Nitrates
50306,"1,13",Chai,25-May-06,Total nitrogen
50307,"0,057",Chai,25-May-06,Orthophosphate-phosphorus
50308,"0,066",Chai,25-May-06,Total phosphorus
50309,"57,8",Chai,25-May-06,Calcium
50310,"22,6",Chai,25-May-06,Magnesium
50311,27,Chai,25-May-06,Chlorides
50312,"45,5",Chai,25-May-06,Sulphates
50313,"4,2",Chai,25-May-06,Biochemical Oxygen
50314,"3,2",Chai,25-May-06,Chemical Oxygen Demand (Mn)
50315,"0,0769",Chai,25-May-06,Anionic active surfactants
50316,"0,01",Chai,25-May-06,Petroleum hydrocarbons
50317,"1,96",Chai,25-May-06,Macrozoobenthos
50318,19,Kohsoom,27-May-06,Water temperature
50319,"8,5",Kohsoom,27-May-06,Dissolved oxygen
50320,"92,3",Kohsoom,27-May-06,Oxygen saturation
50321,"147,2",Kohsoom,27-May-06,Total hardness
50322,"274,5",Kohsoom,27-May-06,Bicarbonates
50323,369,Kohsoom,27-May-06,Total dissolved salts
50324,"3,3",Kohsoom,27-May-06,Ammonium
50325,"0,039",Kohsoom,27-May-06,Nitrites
50326,"2,54",Kohsoom,27-May-06,Nitrates
50327,"0,15",Kohsoom,27-May-06,Orthophosphate-phosphorus
50328,"0,28",Kohsoom,27-May-06,Total phosphorus
50329,"9,59",Kohsoom,27-May-06,Silica (SiO2)
50330,"26,8",Kohsoom,27-May-06,Sodium
50331,"4,6",Kohsoom,27-May-06,Potassium
50332,"91,2",Kohsoom,27-May-06,Calcium
50333,24,Kohsoom,27-May-06,Magnesium
50334,46,Kohsoom,27-May-06,Chlorides
50335,"106,5",Kohsoom,27-May-06,Sulphates
50336,"0,475",Kohsoom,27-May-06,Iron
50337,"0,241",Kohsoom,27-May-06,Manganese
50338,49,Kohsoom,27-May-06,Zinc
50339,"4,735",Kohsoom,27-May-06,Copper
50340,"0,844",Kohsoom,27-May-06,Chromium
50341,"12,03",Kohsoom,27-May-06,Lead
50342,"0,186",Kohsoom,27-May-06,Cadmium
50343,"3,644",Kohsoom,27-May-06,Nickel
50344,"4,4",Kohsoom,27-May-06,Biochemical Oxygen
50345,"15,6",Kohsoom,27-May-06,Chemical Oxygen Demand (Cr)
50346,"7,6",Kohsoom,27-May-06,Chemical Oxygen Demand (Mn)
50347,"0,056",Kohsoom,27-May-06,Anionic active surfactants
50348,"0,01",Kohsoom,27-May-06,Petroleum hydrocarbons
50349,"0,133",Kohsoom,27-May-06,Atrazine
50350,"0,2",Kohsoom,27-May-06,Simazine
50351,"0,161",Kohsoom,27-May-06,Alachlor
50352,"0,033",Kohsoom,27-May-06,Metolachlor
50353,"0,054",Kohsoom,27-May-06,Methoxychlor
50354,"0,229",Kohsoom,27-May-06,Endosulfan (alpha)
50355,"0,181",Kohsoom,27-May-06,"p,p-DDT"
50356,"0,025",Kohsoom,27-May-06,"p,p-DDD"
50357,"0,013",Kohsoom,27-May-06,"p,p-DDE"
50358,"0,033",Kohsoom,27-May-06,alpha-Hexachlorocyclohexane
50359,"0,034",Kohsoom,27-May-06,gamma-Hexachlorocyclohexane
50360,"0,12",Kohsoom,27-May-06,Dieldrin
50361,"0,266",Kohsoom,27-May-06,Endrin
50362,16,Kohsoom,27-May-06,Total coliforms
50363,"1,1",Kohsoom,27-May-06,Fecal coliforms
50364,"0,04",Kohsoom,27-May-06,Fecal streptococci 
50365,10,Chai,28-May-06,Water temperature
50366,"7,4",Chai,28-May-06,Dissolved oxygen
50367,"82,03",Chai,28-May-06,Oxygen saturation
50368,253,Chai,28-May-06,Total dissolved salts
50369,"0,345",Chai,28-May-06,Ammonium
50370,"0,018",Chai,28-May-06,Nitrites
50371,"0,745",Chai,28-May-06,Nitrates
50372,"1,33",Chai,28-May-06,Total nitrogen
50373,"0,011",Chai,28-May-06,Orthophosphate-phosphorus
50374,"0,078",Chai,28-May-06,Total phosphorus
50375,"33,8",Chai,28-May-06,Chlorides
50376,"2,7",Chai,28-May-06,Biochemical Oxygen
50377,"4,27",Chai,28-May-06,Chemical Oxygen Demand (Mn)
50378,16,Chai,28-May-06,Water temperature
50379,"8,9",Chai,28-May-06,Dissolved oxygen
50380,"98,66",Chai,28-May-06,Oxygen saturation
50381,247,Chai,28-May-06,Total dissolved salts
50382,"0,224",Chai,28-May-06,Ammonium
50383,"0,006",Chai,28-May-06,Nitrites
50384,"0,67",Chai,28-May-06,Nitrates
50385,"1,08",Chai,28-May-06,Total nitrogen
50386,"0,005",Chai,28-May-06,Orthophosphate-phosphorus
50387,"0,087",Chai,28-May-06,Total phosphorus
50388,"27,04",Chai,28-May-06,Chlorides
50389,"2,7",Chai,28-May-06,Biochemical Oxygen
50390,"3,03",Chai,28-May-06,Chemical Oxygen Demand (Mn)
50391,16,Chai,28-May-06,Water temperature
50392,"9,2",Chai,28-May-06,Dissolved oxygen
50393,"101,9",Chai,28-May-06,Oxygen saturation
50394,249,Chai,28-May-06,Total dissolved salts
50395,"0,123",Chai,28-May-06,Ammonium
50396,"0,005",Chai,28-May-06,Nitrites
50397,"0,68",Chai,28-May-06,Nitrates
50398,"0,967",Chai,28-May-06,Total nitrogen
50399,"0,005",Chai,28-May-06,Orthophosphate-phosphorus
50400,"0,053",Chai,28-May-06,Total phosphorus
50401,"33,8",Chai,28-May-06,Chlorides
50402,"2,6",Chai,28-May-06,Biochemical Oxygen
50403,"4,02",Chai,28-May-06,Chemical Oxygen Demand (Mn)
50404,13,Somchair,31-May-06,Water temperature
50405,"6,7",Somchair,31-May-06,Dissolved oxygen
50406,"63,8",Somchair,31-May-06,Oxygen saturation
50407,150,Somchair,31-May-06,Total hardness
50408,"258,6",Somchair,31-May-06,Bicarbonates
50409,485,Somchair,31-May-06,Total dissolved salts
50410,"0,565",Somchair,31-May-06,Ammonium
50411,"0,084",Somchair,31-May-06,Nitrites
50412,"1,38",Somchair,31-May-06,Nitrates
50413,"2,42",Somchair,31-May-06,Total nitrogen
50414,"0,005",Somchair,31-May-06,Orthophosphate-phosphorus
50415,"0,073",Somchair,31-May-06,Total phosphorus
50416,"5,97",Somchair,31-May-06,Silica (SiO2)
50417,"57,8",Somchair,31-May-06,Calcium
50418,"30,1",Somchair,31-May-06,Magnesium
50419,"114,9",Somchair,31-May-06,Chlorides
50420,"63,7",Somchair,31-May-06,Sulphates
50421,"1,79",Somchair,31-May-06,Iron
50422,"0,963",Somchair,31-May-06,Manganese
50423,71,Somchair,31-May-06,Zinc
50424,"29,53",Somchair,31-May-06,Copper
50425,"4,53",Somchair,31-May-06,Chromium
50426,"55,54",Somchair,31-May-06,Lead
50427,"2,654",Somchair,31-May-06,Cadmium
50428,"0,034",Somchair,31-May-06,Mercury
50429,"18,61",Somchair,31-May-06,Nickel
50430,"8,4",Somchair,31-May-06,Biochemical Oxygen
50431,"30,8",Somchair,31-May-06,Chemical Oxygen Demand (Mn)
50432,"0,0418",Somchair,31-May-06,Anionic active surfactants
50433,"1,176",Somchair,31-May-06,Petroleum hydrocarbons
50434,"0,097",Somchair,31-May-06,Atrazine
50435,"0,154",Somchair,31-May-06,Simazine
50436,"0,13",Somchair,31-May-06,Alachlor
50437,"0,247",Somchair,31-May-06,Metolachlor
50438,"0,16",Somchair,31-May-06,Endosulfan (alpha)
50439,"0,135",Somchair,31-May-06,"p,p-DDT"
50440,"0,03",Somchair,31-May-06,"p,p-DDD"
50441,"0,008",Somchair,31-May-06,"p,p-DDE"
50442,"0,023",Somchair,31-May-06,alpha-Hexachlorocyclohexane
50443,"0,016",Somchair,31-May-06,beta-Hexaxchlorocyclohexane
50444,"0,028",Somchair,31-May-06,gamma-Hexachlorocyclohexane
50445,"0,155",Somchair,31-May-06,Dieldrin
50446,"0,44",Somchair,31-May-06,Endrin
50447,"2,35",Somchair,31-May-06,Macrozoobenthos
50448,13,Busarakhan,31-May-06,Water temperature
50449,"8,1",Busarakhan,31-May-06,Dissolved oxygen
50450,"77,1",Busarakhan,31-May-06,Oxygen saturation
50451,144,Busarakhan,31-May-06,Total hardness
50452,"258,6",Busarakhan,31-May-06,Bicarbonates
50453,360,Busarakhan,31-May-06,Total dissolved salts
50454,"0,672",Busarakhan,31-May-06,Ammonium
50455,"0,084",Busarakhan,31-May-06,Nitrites
50456,"0,858",Busarakhan,31-May-06,Nitrates
50457,"1,94",Busarakhan,31-May-06,Total nitrogen
50458,"0,028",Busarakhan,31-May-06,Orthophosphate-phosphorus
50459,"0,059",Busarakhan,31-May-06,Total phosphorus
50460,"3,49",Busarakhan,31-May-06,Silica (SiO2)
50461,"57,8",Busarakhan,31-May-06,Calcium
50462,"27,4",Busarakhan,31-May-06,Magnesium
50463,"47,3",Busarakhan,31-May-06,Chlorides
50464,40,Busarakhan,31-May-06,Sulphates
50465,"0,7",Busarakhan,31-May-06,Iron
50466,"0,136",Busarakhan,31-May-06,Manganese
50467,43,Busarakhan,31-May-06,Zinc
50468,"11,52",Busarakhan,31-May-06,Copper
50469,"1,74",Busarakhan,31-May-06,Chromium
50470,"21,44",Busarakhan,31-May-06,Lead
50471,"1,525",Busarakhan,31-May-06,Cadmium
50472,"0,028",Busarakhan,31-May-06,Mercury
50473,"4,116",Busarakhan,31-May-06,Nickel
50474,"2,9",Busarakhan,31-May-06,Biochemical Oxygen
50475,"4,4",Busarakhan,31-May-06,Chemical Oxygen Demand (Mn)
50476,"0,0281",Busarakhan,31-May-06,Anionic active surfactants
50477,"0,01",Busarakhan,31-May-06,Petroleum hydrocarbons
50478,"2,35",Busarakhan,31-May-06,Macrozoobenthos
50479,"6,1",Chai,1-Jun-06,Dissolved oxygen
50480,"70,76",Chai,1-Jun-06,Oxygen saturation
50481,294,Chai,1-Jun-06,Total dissolved salts
50482,"1,15",Chai,1-Jun-06,Ammonium
50483,"0,018",Chai,1-Jun-06,Nitrites
50484,"1,07",Chai,1-Jun-06,Nitrates
50485,"2,69",Chai,1-Jun-06,Total nitrogen
50486,"0,016",Chai,1-Jun-06,Orthophosphate-phosphorus
50487,"0,032",Chai,1-Jun-06,Total phosphorus
50488,"42,6",Chai,1-Jun-06,Chlorides
50489,"0,273",Chai,1-Jun-06,Iron
50490,"0,023",Chai,1-Jun-06,Manganese
50491,20,Chai,1-Jun-06,Zinc
50492,"4,001",Chai,1-Jun-06,Copper
50493,"2,612",Chai,1-Jun-06,Chromium
50494,"8,501",Chai,1-Jun-06,Lead
50495,"0,05",Chai,1-Jun-06,Cadmium
50496,"0,025",Chai,1-Jun-06,Mercury
50497,"1,341",Chai,1-Jun-06,Nickel
50498,2,Chai,1-Jun-06,Biochemical Oxygen
50499,"3,55",Chai,1-Jun-06,Chemical Oxygen Demand (Mn)
50500,"0,01",Chai,1-Jun-06,Petroleum hydrocarbons
50501,"0,211",Chai,1-Jun-06,Atrazine
50502,"0,259",Chai,1-Jun-06,Simazine
50503,"0,248",Chai,1-Jun-06,Alachlor
50504,"0,048",Chai,1-Jun-06,Metolachlor
50505,"0,006",Chai,1-Jun-06,Heptachlor
50506,"0,098",Chai,1-Jun-06,Endosulfan (alpha)
50507,"0,158",Chai,1-Jun-06,Endosulfan (beta)
50508,"0,101",Chai,1-Jun-06,"p,p-DDT"
50509,"0,066",Chai,1-Jun-06,"p,p-DDD"
50510,"0,007",Chai,1-Jun-06,"p,p-DDE"
50511,"0,01",Chai,1-Jun-06,alpha-Hexachlorocyclohexane
50512,"0,005",Chai,1-Jun-06,beta-Hexaxchlorocyclohexane
50513,"0,068",Chai,1-Jun-06,gamma-Hexachlorocyclohexane
50514,"0,054",Chai,1-Jun-06,Aldrin
50515,"0,005",Chai,1-Jun-06,Endrin
50516,5,Chai,1-Jun-06,Dissolved oxygen
50517,58,Chai,1-Jun-06,Oxygen saturation
50518,285,Chai,1-Jun-06,Total dissolved salts
50519,"0,655",Chai,1-Jun-06,Ammonium
50520,"0,01",Chai,1-Jun-06,Nitrites
50521,"1,1",Chai,1-Jun-06,Nitrates
50522,"2,11",Chai,1-Jun-06,Total nitrogen
50523,"0,009",Chai,1-Jun-06,Orthophosphate-phosphorus
50524,"0,012",Chai,1-Jun-06,Total phosphorus
50525,"35,5",Chai,1-Jun-06,Chlorides
50526,"0,117",Chai,1-Jun-06,Iron
50527,"0,022",Chai,1-Jun-06,Manganese
50528,"0,02",Chai,1-Jun-06,Manganese
50529,152,Chai,1-Jun-06,Zinc
50530,"12,616",Chai,1-Jun-06,Copper
50531,"2,891",Chai,1-Jun-06,Chromium
50532,"6,872",Chai,1-Jun-06,Lead
50533,"1,016",Chai,1-Jun-06,Cadmium
50534,"0,025",Chai,1-Jun-06,Mercury
50535,"1,078",Chai,1-Jun-06,Nickel
50536,"2,6",Chai,1-Jun-06,Biochemical Oxygen
50537,"3,35",Chai,1-Jun-06,Chemical Oxygen Demand (Mn)
50538,"0,236",Chai,1-Jun-06,Atrazine
50539,"0,37",Chai,1-Jun-06,Simazine
50540,"0,334",Chai,1-Jun-06,Alachlor
50541,"0,087",Chai,1-Jun-06,Metolachlor
50542,"0,005",Chai,1-Jun-06,Heptachlor
50543,"0,199",Chai,1-Jun-06,Endosulfan (alpha)
50544,"0,476",Chai,1-Jun-06,Endosulfan (beta)
50545,"0,063",Chai,1-Jun-06,"p,p-DDT"
50546,"0,086",Chai,1-Jun-06,"p,p-DDD"
50547,"0,005",Chai,1-Jun-06,"p,p-DDE"
50548,"0,011",Chai,1-Jun-06,alpha-Hexachlorocyclohexane
50549,"0,021",Chai,1-Jun-06,beta-Hexaxchlorocyclohexane
50550,"0,068",Chai,1-Jun-06,gamma-Hexachlorocyclohexane
50551,"0,067",Chai,1-Jun-06,Aldrin
50552,"0,13",Chai,1-Jun-06,Endrin
50553,"8,6",Chai,1-Jun-06,Dissolved oxygen
50554,"99,76",Chai,1-Jun-06,Oxygen saturation
50555,272,Chai,1-Jun-06,Total dissolved salts
50556,"0,542",Chai,1-Jun-06,Ammonium
50557,"0,012",Chai,1-Jun-06,Nitrites
50558,"1,09",Chai,1-Jun-06,Nitrates
50559,"1,97",Chai,1-Jun-06,Total nitrogen
50560,"0,006",Chai,1-Jun-06,Orthophosphate-phosphorus
50561,"0,01",Chai,1-Jun-06,Total phosphorus
50562,"8,82",Chai,1-Jun-06,Silica (SiO2)
50563,"28,4",Chai,1-Jun-06,Chlorides
50564,"0,31",Chai,1-Jun-06,Iron
50565,"0,039",Chai,1-Jun-06,Manganese
50566,13,Chai,1-Jun-06,Zinc
50567,"1,083",Chai,1-Jun-06,Copper
50568,"2,312",Chai,1-Jun-06,Chromium
50569,"10,8",Chai,1-Jun-06,Lead
50570,"0,05",Chai,1-Jun-06,Cadmium
50571,"0,025",Chai,1-Jun-06,Mercury
50572,"1,62",Chai,1-Jun-06,Nickel
50573,"2,1",Chai,1-Jun-06,Biochemical Oxygen
50574,"3,39",Chai,1-Jun-06,Chemical Oxygen Demand (Mn)
50575,"0,099",Chai,1-Jun-06,Atrazine
50576,"0,22",Chai,1-Jun-06,Simazine
50577,"0,165",Chai,1-Jun-06,Alachlor
50578,"0,053",Chai,1-Jun-06,Metolachlor
50579,"0,006",Chai,1-Jun-06,Heptachlor
50580,"0,151",Chai,1-Jun-06,Endosulfan (alpha)
50581,"0,104",Chai,1-Jun-06,Endosulfan (beta)
50582,"0,01",Chai,1-Jun-06,"p,p-DDT"
50583,"0,08",Chai,1-Jun-06,"p,p-DDD"
50584,"0,017",Chai,1-Jun-06,"p,p-DDE"
50585,"0,005",Chai,1-Jun-06,alpha-Hexachlorocyclohexane
50586,"0,016",Chai,1-Jun-06,beta-Hexaxchlorocyclohexane
50587,"0,024",Chai,1-Jun-06,gamma-Hexachlorocyclohexane
50588,"0,041",Chai,1-Jun-06,Aldrin
50589,"0,277",Chai,1-Jun-06,Endrin
50590,19,Boonsri,8-Jun-06,Water temperature
50591,"7,64",Boonsri,8-Jun-06,Dissolved oxygen
50592,"87,1",Boonsri,8-Jun-06,Oxygen saturation
50593,"83,16",Boonsri,8-Jun-06,Total hardness
50594,152,Boonsri,8-Jun-06,Bicarbonates
50595,192,Boonsri,8-Jun-06,Total dissolved salts
50596,"0,217",Boonsri,8-Jun-06,Ammonium
50597,"0,021",Boonsri,8-Jun-06,Nitrites
50598,"0,836",Boonsri,8-Jun-06,Nitrates
50599,"0,08",Boonsri,8-Jun-06,Orthophosphate-phosphorus
50600,"0,092",Boonsri,8-Jun-06,Total phosphorus
50601,"8,04",Boonsri,8-Jun-06,Silica (SiO2)
50602,13,Boonsri,8-Jun-06,Sodium
50603,2,Boonsri,8-Jun-06,Potassium
50604,"41,7",Boonsri,8-Jun-06,Calcium
50605,"10,6",Boonsri,8-Jun-06,Magnesium
50606,"17,4",Boonsri,8-Jun-06,Chlorides
50607,"28,66",Boonsri,8-Jun-06,Sulphates
50608,"0,136",Boonsri,8-Jun-06,Iron
50609,"0,04",Boonsri,8-Jun-06,Manganese
50610,10,Boonsri,8-Jun-06,Zinc
50611,"9,314",Boonsri,8-Jun-06,Copper
50612,"0,449",Boonsri,8-Jun-06,Chromium
